X_Plane1_r_0,X_Plane1_r_1,X_Plane1_r_2,X_Plane1_dr_0,X_Plane1_dr_1,X_Plane1_dr_2,X_Plane1_R_0,X_Plane1_R_1,X_Plane1_R_2,X_Plane1_R_3,X_Plane1_R_4,X_Plane1_R_5,X_Plane1_R_6,X_Plane1_R_7,X_Plane1_R_8,X_Plane1_omega_0,X_Plane1_omega_1,X_Plane1_omega_2,X_Plane1_thrust_0,X_Plane1_thrust_1,X_Plane1_flaps_0,X_Plane1_flaps_1,X_t_0,U_Plane1_dthrust_0,U_Plane1_dthrust_1,U_Plane1_dflaps_0,U_Plane1_dflaps_1
4.836882852e+01,1.077256719e+01,3.896009723e+00,3.937924972e+00,-1.556743138e+01,-5.642849758e+00,2.139456371e-01,-9.102499448e-01,-3.546143330e-01,7.909346680e-01,3.744716268e-01,-4.839760411e-01,5.733521168e-01,-1.769249785e-01,8.000064503e-01,9.732669644e-02,1.904497472e-01,-2.756560529e-01,1.350571628e+01,1.353347057e+01,-2.153826619e-01,1.541153191e-02,3.911112034e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.846275131e+01,1.039405615e+01,3.758839002e+00,3.800500578e+00,-1.559734128e+01,-5.652121522e+00,2.059931621e-01,-9.119041289e-01,-3.550628582e-01,7.936902936e-01,3.679435384e-01,-4.844655037e-01,5.724482326e-01,-1.820060490e-01,7.995116180e-01,9.762439695e-02,1.899717307e-01,-2.760436012e-01,1.350912605e+01,1.353655927e+01,-2.151916122e-01,1.542493381e-02,3.935404656e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.855331137e+01,1.001484082e+01,3.621454276e+00,3.662865328e+00,-1.562612814e+01,-5.661030589e+00,1.980273987e-01,-9.134961258e-01,-3.554913258e-01,7.963943481e-01,3.613837679e-01,-4.849582116e-01,5.714944739e-01,-1.870687256e-01,7.990229708e-01,9.790401231e-02,1.894858889e-01,-2.764209638e-01,1.351253581e+01,1.353964797e+01,-2.150005626e-01,1.543833571e-02,3.959697277e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.864050733e+01,9.634946997e+00,3.483863181e+00,3.525027159e+00,-1.565379509e+01,-5.669579448e+00,1.900489210e-01,-9.150258909e-01,-3.558998202e-01,7.990465448e-01,3.547928606e-01,-4.854540370e-01,5.704912003e-01,-1.921126150e-01,7.985405656e-01,9.816635695e-02,1.889926539e-01,-2.767884815e-01,1.351594557e+01,1.354273668e+01,-2.148095129e-01,1.545173761e-02,3.983989898e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.872433780e+01,9.254400473e+00,3.346073353e+00,3.386994008e+00,-1.568034531e+01,-5.677770587e+00,1.820583029e-01,-9.164933795e-01,-3.562884263e-01,8.016465968e-01,3.481713621e-01,-4.859528525e-01,5.694387718e-01,-1.971373237e-01,7.980644591e-01,9.841224530e-02,1.884924576e-01,-2.771464947e-01,1.351935533e+01,1.354582538e+01,-2.146184633e-01,1.546513951e-02,4.008282520e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.880480142e+01,8.873227036e+00,3.208092429e+00,3.248773813e+00,-1.570578195e+01,-5.685606494e+00,1.740561184e-01,-9.178985471e-01,-3.566572285e-01,8.041942176e-01,3.415198177e-01,-4.864545304e-01,5.683375481e-01,-2.021424582e-01,7.975947082e-01,9.864249178e-02,1.879857320e-01,-2.774953440e-01,1.352276510e+01,1.354891408e+01,-2.144274136e-01,1.547854141e-02,4.032575141e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.888189682e+01,8.491452476e+00,3.069928042e+00,3.110374510e+00,-1.573010818e+01,-5.693089657e+00,1.660429415e-01,-9.192413489e-01,-3.570063115e-01,8.066891205e-01,3.348387730e-01,-4.869589433e-01,5.671878891e-01,-2.071276250e-01,7.971313696e-01,9.885791084e-02,1.874729091e-01,-2.778353700e-01,1.352617486e+01,1.355200278e+01,-2.142363640e-01,1.549194331e-02,4.056867762e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.895562261e+01,8.109102582e+00,2.931587831e+00,2.971804038e+00,-1.575332714e+01,-5.700222564e+00,1.580193460e-01,-9.205217404e-01,-3.573357599e-01,8.091310186e-01,3.281287733e-01,-4.874659636e-01,5.659901544e-01,-2.120924306e-01,7.966745002e-01,9.905931690e-02,1.869544208e-01,-2.781669133e-01,1.352958462e+01,1.355509148e+01,-2.140453143e-01,1.550534521e-02,4.081160384e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.902597742e+01,7.726203146e+00,2.793079429e+00,2.833070334e+00,-1.577544200e+01,-5.707007705e+00,1.499859060e-01,-9.217396769e-01,-3.576456584e-01,8.115196254e-01,3.213903642e-01,-4.879754637e-01,5.647447040e-01,-2.170364817e-01,7.962241567e-01,9.924752440e-02,1.864306992e-01,-2.784903144e-01,1.353299438e+01,1.355818018e+01,-2.138542646e-01,1.551874710e-02,4.105453005e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.909295989e+01,7.342779957e+00,2.654410473e+00,2.694181334e+00,-1.579645592e+01,-5.713447566e+00,1.419431955e-01,-9.228951138e-01,-3.579360915e-01,8.138546541e-01,3.146240910e-01,-4.884873160e-01,5.634518977e-01,-2.219593846e-01,7.957803959e-01,9.942334775e-02,1.859021762e-01,-2.788059138e-01,1.353640415e+01,1.356126888e+01,-2.136632150e-01,1.553214900e-02,4.129745626e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.915656863e+01,6.958858805e+00,2.515588599e+00,2.555144977e+00,-1.581637206e+01,-5.719544637e+00,1.338917883e-01,-9.239880065e-01,-3.582071439e-01,8.161358180e-01,3.078304992e-01,-4.890013931e-01,5.621120952e-01,-2.268607459e-01,7.953432748e-01,9.958760139e-02,1.853692837e-01,-2.791140523e-01,1.353981391e+01,1.356435759e+01,-2.134721653e-01,1.554555090e-02,4.154038248e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.921680227e+01,6.574465480e+00,2.376621443e+00,2.415969199e+00,-1.583519358e+01,-5.725301405e+00,1.258322584e-01,-9.250183103e-01,-3.584589002e-01,8.183628305e-01,3.010101343e-01,-4.895175672e-01,5.607256564e-01,-2.317401722e-01,7.949128499e-01,9.974109976e-02,1.848324539e-01,-2.794150702e-01,1.354322367e+01,1.356744629e+01,-2.132811157e-01,1.555895280e-02,4.178330869e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.927365945e+01,6.189625773e+00,2.237516639e+00,2.276661937e+00,-1.585292363e+01,-5.730720359e+00,1.177651798e-01,-9.259859806e-01,-3.586914451e-01,8.205354047e-01,2.941635417e-01,-4.900357110e-01,5.592929411e-01,-2.365972699e-01,7.944891782e-01,9.988465728e-02,1.842921185e-01,-2.797093082e-01,1.354663344e+01,1.357053499e+01,-2.130900660e-01,1.557235470e-02,4.202623490e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.932713878e+01,5.804365473e+00,2.098281825e+00,2.137231129e+00,-1.586956538e+01,-5.735803987e+00,1.096911265e-01,-9.268909729e-01,-3.589048630e-01,8.226532540e-01,2.872912668e-01,-4.905556967e-01,5.578143090e-01,-2.414316457e-01,7.940723165e-01,1.000190884e-01,1.837487097e-01,-2.799971069e-01,1.355004320e+01,1.357362369e+01,-2.128990164e-01,1.558575660e-02,4.226916112e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.937723888e+01,5.418710371e+00,1.958924636e+00,1.997684713e+00,-1.588512198e+01,-5.740554778e+00,1.016106724e-01,-9.277332423e-01,-3.590992388e-01,8.247160917e-01,2.803938552e-01,-4.910773969e-01,5.562901201e-01,-2.462429059e-01,7.936623215e-01,1.001452075e-01,1.832026593e-01,-2.802788068e-01,1.355345296e+01,1.357671239e+01,-2.127079667e-01,1.559915850e-02,4.251208733e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.942395840e+01,5.032686256e+00,1.819452707e+00,1.858030625e+00,-1.589959659e+01,-5.744975218e+00,9.352439152e-02,-9.285127444e-01,-3.592746569e-01,8.267236310e-01,2.734718522e-01,-4.916006841e-01,5.547207340e-01,-2.510306572e-01,7.932592501e-01,1.002638291e-01,1.826543994e-01,-2.805547485e-01,1.355686272e+01,1.357980109e+01,-2.125169170e-01,1.561256040e-02,4.275501354e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.946729595e+01,4.646318919e+00,1.679873675e+00,1.718276803e+00,-1.591299238e+01,-5.749067798e+00,8.543285775e-02,-9.292294345e-01,-3.594312020e-01,8.286755854e-01,2.665258033e-01,-4.921254305e-01,5.531065106e-01,-2.557945061e-01,7.928631590e-01,1.003757675e-01,1.821043620e-01,-2.808252725e-01,1.356027249e+01,1.358288979e+01,-2.123258674e-01,1.562596230e-02,4.299793976e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.950725016e+01,4.259634149e+00,1.540195175e+00,1.578431184e+00,-1.592531249e+01,-5.752835005e+00,7.733664507e-02,-9.298832680e-01,-3.595689587e-01,8.305716680e-01,2.595562540e-01,-4.926515087e-01,5.514478098e-01,-2.605340591e-01,7.924741050e-01,1.004818372e-01,1.815529789e-01,-2.810907195e-01,1.356368225e+01,1.358597850e+01,-2.121348177e-01,1.563936420e-02,4.324086597e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.954381965e+01,3.872657738e+00,1.400424843e+00,1.438501705e+00,-1.593656010e+01,-5.756279327e+00,6.923632744e-02,-9.304742001e-01,-3.596880116e-01,8.324115921e-01,2.525637497e-01,-4.931787911e-01,5.497449913e-01,-2.652489227e-01,7.920921450e-01,1.005828527e-01,1.810006823e-01,-2.813514299e-01,1.356709201e+01,1.358906720e+01,-2.119437681e-01,1.565276610e-02,4.348379218e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.957700305e+01,3.485415474e+00,1.260570314e+00,1.298496304e+00,-1.594673836e+01,-5.759403252e+00,6.113247884e-02,-9.310021865e-01,-3.597884454e-01,8.341950711e-01,2.455488358e-01,-4.937071502e-01,5.479984149e-01,-2.699387034e-01,7.917173358e-01,1.006796284e-01,1.804479041e-01,-2.816077445e-01,1.357050177e+01,1.359215590e+01,-2.117527184e-01,1.566616800e-02,4.372671840e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.960679900e+01,3.097933148e+00,1.120639226e+00,1.158422918e+00,-1.595585042e+01,-5.762209269e+00,5.302567320e-02,-9.314671822e-01,-3.598703447e-01,8.359218183e-01,2.385120578e-01,-4.942364584e-01,5.462084405e-01,-2.746030078e-01,7.913497341e-01,1.007729786e-01,1.798950762e-01,-2.818600036e-01,1.357391154e+01,1.359524460e+01,-2.115616688e-01,1.567956990e-02,4.396964461e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.963320610e+01,2.710236550e+00,9.806392120e-01,1.018289485e+00,-1.596389946e+01,-5.764699867e+00,4.491648451e-02,-9.318691429e-01,-3.599337941e-01,8.375915469e-01,2.314539612e-01,-4.947665882e-01,5.443754278e-01,-2.792414424e-01,7.909893967e-01,1.008637179e-01,1.793426306e-01,-2.821085479e-01,1.357732130e+01,1.359833330e+01,-2.113706191e-01,1.569297180e-02,4.421257082e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.965622300e+01,2.322351470e+00,8.405779095e-01,8.781039404e-01,-1.597088862e+01,-5.766877532e+00,3.680548670e-02,-9.322080238e-01,-3.599788782e-01,8.392039703e-01,2.243750913e-01,-4.952974119e-01,5.424997366e-01,-2.838536137e-01,7.906363805e-01,1.009526606e-01,1.787909993e-01,-2.823537180e-01,1.358073106e+01,1.360142200e+01,-2.111795695e-01,1.570637370e-02,4.445549704e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.967584831e+01,1.934303698e+00,7.004629539e-01,7.378742229e-01,-1.597682107e+01,-5.768744754e+00,2.869325376e-02,-9.324837802e-01,-3.600056816e-01,8.407588017e-01,2.172759937e-01,-4.958288020e-01,5.405817269e-01,-2.884391283e-01,7.902907423e-01,1.010406212e-01,1.782406143e-01,-2.825958544e-01,1.358414082e+01,1.360451071e+01,-2.109885198e-01,1.571977560e-02,4.469842325e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.969208066e+01,1.546119024e+00,5.603019810e-01,5.976082694e-01,-1.598169996e+01,-5.770304021e+00,2.058035962e-02,-9.326963677e-01,-3.600142890e-01,8.422557544e-01,2.101572138e-01,-4.963606310e-01,5.386217582e-01,-2.929975926e-01,7.899525387e-01,1.011284141e-01,1.776919076e-01,-2.828352976e-01,1.358755059e+01,1.360759941e+01,-2.107974701e-01,1.573317750e-02,4.494134946e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.970491869e+01,1.157823239e+00,4.201026266e-01,4.573140174e-01,-1.598552845e+01,-5.771557821e+00,1.246737826e-02,-9.328457414e-01,-3.600047850e-01,8.436945417e-01,2.030192970e-01,-4.968927712e-01,5.366201906e-01,-2.975286132e-01,7.896218268e-01,1.012168538e-01,1.771453111e-01,-2.830723884e-01,1.359096035e+01,1.361068811e+01,-2.106064205e-01,1.574657940e-02,4.518427568e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.971436100e+01,7.694421318e-01,2.798725263e-01,3.169994040e-01,-1.598830971e+01,-5.772508643e+00,4.354883634e-03,-9.329318569e-01,-3.599772541e-01,8.450748769e-01,1.958627888e-01,-4.974250952e-01,5.345773838e-01,-3.020317967e-01,7.892986632e-01,1.013067546e-01,1.766012568e-01,-2.833074671e-01,1.359437011e+01,1.361377681e+01,-2.104153708e-01,1.575998130e-02,4.542720189e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.972040624e+01,3.810014931e-01,1.396193160e-01,1.766723665e-01,-1.599004690e+01,-5.773158973e+00,-3.756550300e-03,-9.329546695e-01,-3.599317811e-01,8.463964734e-01,1.886882346e-01,-4.979574754e-01,5.324936975e-01,-3.065067494e-01,7.889831047e-01,1.013989311e-01,1.760601767e-01,-2.835408745e-01,1.359777988e+01,1.361686551e+01,-2.102243212e-01,1.577338320e-02,4.567012810e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.972305302e+01,-7.472886994e-03,-6.493684266e-04,3.634084229e-02,-1.599074316e+01,-5.773511302e+00,-1.186634958e-02,-9.329141345e-01,-3.598684505e-01,8.476590443e-01,1.814961800e-01,-4.984897842e-01,5.303694917e-01,-3.109530781e-01,7.886752082e-01,1.014941976e-01,1.755225027e-01,-2.837729510e-01,1.360118964e+01,1.361995421e+01,-2.100332715e-01,1.578678510e-02,4.591305432e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.972229998e+01,-3.959552186e-01,-1.409258913e-01,-1.039872314e-01,-1.599040166e+01,-5.773568117e+00,-1.997394025e-02,-9.328102074e-01,-3.597873469e-01,8.488623031e-01,1.742871702e-01,-4.990218941e-01,5.282051260e-01,-3.153703891e-01,7.883750304e-01,1.015933686e-01,1.749886669e-01,-2.840040372e-01,1.360459940e+01,1.362304291e+01,-2.098422219e-01,1.580018700e-02,4.615598053e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.971814573e+01,-7.844197116e-01,-2.812026169e-01,-2.443039174e-01,-1.598902557e+01,-5.773331906e+00,-2.807874835e-02,-9.326428434e-01,-3.596885551e-01,8.500059629e-01,1.670617508e-01,-4.995536775e-01,5.260009604e-01,-3.197582891e-01,7.880826281e-01,1.016972584e-01,1.744591013e-01,-2.842344738e-01,1.360800916e+01,1.362613162e+01,-2.096511722e-01,1.581358890e-02,4.639890674e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.971058891e+01,-1.172840576e+00,-4.214719093e-01,-3.846012783e-01,-1.598661803e+01,-5.772805157e+00,-3.618019991e-02,-9.324119981e-01,-3.595721595e-01,8.510897371e-01,1.598204673e-01,-5.000850068e-01,5.237573546e-01,-3.241163845e-01,7.877980583e-01,1.018066816e-01,1.739342377e-01,-2.844646011e-01,1.361141893e+01,1.362922032e+01,-2.094601225e-01,1.582699080e-02,4.664183296e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.969962815e+01,-1.561192021e+00,-5.617261329e-01,-5.248713768e-01,-1.598318221e+01,-5.771990360e+00,-4.427772099e-02,-9.321176266e-01,-3.594382448e-01,8.521133390e-01,1.525638650e-01,-5.006157545e-01,5.214746685e-01,-3.284442818e-01,7.875213775e-01,1.019224526e-01,1.734145082e-01,-2.846947599e-01,1.361482869e+01,1.363230902e+01,-2.092690729e-01,1.584039270e-02,4.688475917e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.968526205e+01,-1.949448258e+00,-7.019576517e-01,-6.651062756e-01,-1.597872127e+01,-5.770890001e+00,-5.237073761e-02,-9.317596845e-01,-3.592868957e-01,8.530764819e-01,1.452924894e-01,-5.011457930e-01,5.191532618e-01,-3.327415877e-01,7.872526427e-01,1.020453857e-01,1.729003447e-01,-2.849252907e-01,1.361823845e+01,1.363539772e+01,-2.090780232e-01,1.585379460e-02,4.712768538e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.966748927e+01,-2.337583496e+00,-8.421588301e-01,-8.052980375e-01,-1.597323837e+01,-5.769506570e+00,-6.045867582e-02,-9.313381270e-01,-3.591181967e-01,8.539788790e-01,1.380068860e-01,-5.016749948e-01,5.167934943e-01,-3.370079085e-01,7.869919107e-01,1.021762955e-01,1.723921793e-01,-2.851565341e-01,1.362164821e+01,1.363848642e+01,-2.088869736e-01,1.586719650e-02,4.737061160e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.964630841e+01,-2.725571945e+00,-9.823220322e-01,-9.454387252e-01,-1.596673666e+01,-5.767842554e+00,-6.854096167e-02,-9.308529097e-01,-3.589322325e-01,8.548202437e-01,1.307076003e-01,-5.022032322e-01,5.143957259e-01,-3.412428509e-01,7.867392382e-01,1.023159963e-01,1.718904438e-01,-2.853888306e-01,1.362505798e+01,1.364157512e+01,-2.086959239e-01,1.588059840e-02,4.761353781e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.962171810e+01,-3.113387814e+00,-1.122439622e+00,-1.085520401e+00,-1.595921930e+01,-5.765900442e+00,-7.661702118e-02,-9.303039877e-01,-3.587290876e-01,8.556002893e-01,1.233951776e-01,-5.027303778e-01,5.119603163e-01,-3.454460214e-01,7.864946820e-01,1.024653026e-01,1.713955704e-01,-2.856225207e-01,1.362846774e+01,1.364466382e+01,-2.085048743e-01,1.589400030e-02,4.785646402e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.959371698e+01,-3.501005315e+00,-1.262503965e+00,-1.225535129e+00,-1.595068946e+01,-5.763682722e+00,-8.468628040e-02,-9.296913165e-01,-3.585088468e-01,8.563187289e-01,1.160701634e-01,-5.032563040e-01,5.094876255e-01,-3.496170265e-01,7.862582990e-01,1.026250288e-01,1.709079909e-01,-2.858579452e-01,1.363187750e+01,1.364775253e+01,-2.083138246e-01,1.590740220e-02,4.809939024e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.956230367e+01,-3.888398656e+00,-1.402507423e+00,-1.365474970e+00,-1.594115029e+01,-5.761191882e+00,-9.274816538e-02,-9.290148515e-01,-3.582715946e-01,8.569752761e-01,1.087331031e-01,-5.037808833e-01,5.069780131e-01,-3.537554726e-01,7.860301459e-01,1.027959894e-01,1.704281373e-01,-2.860954444e-01,1.363528726e+01,1.365084123e+01,-2.081227749e-01,1.592080410e-02,4.834231645e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.952747679e+01,-4.275542049e+00,-1.542442363e+00,-1.505331988e+00,-1.593060495e+01,-5.758430411e+00,-1.008021021e-01,-9.282745481e-01,-3.580174157e-01,8.575696440e-01,1.013845423e-01,-5.043039879e-01,5.044318390e-01,-3.578609665e-01,7.858102796e-01,1.029789987e-01,1.699564416e-01,-2.863353591e-01,1.363869703e+01,1.365392993e+01,-2.079317253e-01,1.593420600e-02,4.858524266e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.948923497e+01,-4.662409701e+00,-1.682301147e+00,-1.645098246e+00,-1.591905660e+01,-5.755400797e+00,-1.088475167e-01,-9.274703615e-01,-3.577463946e-01,8.581015459e-01,9.402502637e-02,-5.048254905e-01,5.018494630e-01,-3.619331144e-01,7.855987568e-01,1.031748713e-01,1.694933359e-01,-2.865780297e-01,1.364210679e+01,1.365701863e+01,-2.077406756e-01,1.594760790e-02,4.882816888e+00,1.403620716e-01,1.271456643e-01,7.864513841e-03,5.516860324e-04
4.944768102e+01,-5.049095015e+00,-1.822041301e+00,-1.784830356e+00,-1.590643520e+01,-5.752117502e+00,-1.168850183e-01,-9.265984592e-01,-3.574732215e-01,8.585841724e-01,8.665476294e-02,-5.053267979e-01,4.992126366e-01,-3.659900895e-01,7.853992395e-01,1.031931606e-01,1.691593578e-01,-2.868902300e-01,1.363947805e+01,1.365443674e+01,-2.075176503e-01,1.593725463e-02,4.907109509e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
4.940285044e+01,-5.435597809e+00,-1.961654665e+00,-1.924517739e+00,-1.589253154e+01,-5.748539260e+00,-1.249205043e-01,-9.256566125e-01,-3.572040215e-01,8.590166620e-01,7.927345132e-02,-5.058110807e-01,4.965233781e-01,-3.700403258e-01,7.852066011e-01,1.029062836e-01,1.689932352e-01,-2.873107573e-01,1.362779157e+01,1.364334897e+01,-2.072466615e-01,1.589126860e-02,4.931402130e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
4.935458613e+01,-5.821698755e+00,-2.101191699e+00,-2.064042918e+00,-1.587738550e+01,-5.744625866e+00,-1.329541747e-01,-9.246504217e-01,-3.569162210e-01,8.593755539e-01,7.188198589e-02,-5.063112895e-01,4.938147065e-01,-3.740557569e-01,7.850124792e-01,1.025880176e-01,1.688061015e-01,-2.877420430e-01,1.361610509e+01,1.363226119e+01,-2.069756727e-01,1.584528256e-02,4.955694752e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
4.930289565e+01,-6.207371831e+00,-2.240643017e+00,-2.203400768e+00,-1.586100301e+01,-5.740375544e+00,-1.409854915e-01,-9.235799511e-01,-3.566096432e-01,8.596607821e-01,6.448107775e-02,-5.068273080e-01,4.910870426e-01,-3.780364537e-01,7.848169087e-01,1.022393199e-01,1.685986191e-01,-2.881837971e-01,1.360441861e+01,1.362117342e+01,-2.067046839e-01,1.579929653e-02,4.979987373e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
4.924778651e+01,-6.592591014e+00,-2.379999233e+00,-2.342586161e+00,-1.584339001e+01,-5.735786517e+00,-1.490139167e-01,-9.224452650e-01,-3.562841111e-01,8.598722808e-01,5.707143802e-02,-5.073590201e-01,4.883408069e-01,-3.819824874e-01,7.846199242e-01,1.018611483e-01,1.683714503e-01,-2.886357291e-01,1.359273213e+01,1.361008564e+01,-2.064336951e-01,1.575331050e-02,5.004279994e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
4.918926625e+01,-6.977330283e+00,-2.519250961e+00,-2.481593975e+00,-1.582455244e+01,-5.730857010e+00,-1.570389123e-01,-9.212464276e-01,-3.559394481e-01,8.600099838e-01,4.965377781e-02,-5.079063097e-01,4.855764200e-01,-3.858939289e-01,7.844215606e-01,1.014544601e-01,1.681252577e-01,-2.890975490e-01,1.358104564e+01,1.359899787e+01,-2.061627064e-01,1.570732447e-02,5.028572616e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
4.912734240e+01,-7.361563615e+00,-2.658388814e+00,-2.620419083e+00,-1.580449623e+01,-5.725585244e+00,-1.650599402e-01,-9.199835032e-01,-3.555754773e-01,8.600738252e-01,4.222880822e-02,-5.084690607e-01,4.827943027e-01,-3.897708494e-01,7.842218526e-01,1.010202130e-01,1.678607036e-01,-2.895689665e-01,1.356935916e+01,1.358791009e+01,-2.058917176e-01,1.566133843e-02,5.052865237e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
4.906202250e+01,-7.745264989e+00,-2.797403406e+00,-2.759056360e+00,-1.578322731e+01,-5.719969444e+00,-1.730764624e-01,-9.186565561e-01,-3.551920218e-01,8.600637390e-01,3.479724037e-02,-5.090471569e-01,4.799948756e-01,-3.936133198e-01,7.840208349e-01,1.005593645e-01,1.675784506e-01,-2.900496914e-01,1.355767268e+01,1.357682232e+01,-2.056207288e-01,1.561535240e-02,5.077157858e+00,-4.810712622e-01,-4.564256076e-01,1.115518946e-02,-1.893004121e-03
